index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
436682,539,4,22/01/2015,966,1,0,0,0,7535.9203520611945
158580,77,3,28/08/2013,642,1,1,0,0,7009.034142421476
184394,641,2,09/07/2013,493,1,0,0,0,4821.0518051725185
523534,445,6,10/01/2015,1201,1,0,0,0,8813.291593144637
133026,318,5,03/05/2013,822,1,1,0,0,7906.027628029727
296285,394,3,13/11/2013,539,1,0,0,0,5057.157436504927
14477,761,5,07/02/2014,1014,1,1,0,1,9064.219594208476
130799,706,2,28/07/2015,578,1,1,0,0,6609.049838128646
17306,41,5,28/02/2014,433,1,0,0,0,4314.037597629762
617975,894,1,07/07/2014,958,1,0,0,1,7731.519356361748
668657,169,6,03/05/2014,801,1,0,0,0,6439.191640302546
460228,1012,1,09/06/2014,0,0,0,1,0,-381.2512235844648
26534,310,4,29/08/2013,868,1,1,0,0,8262.026110743966
8504,1003,3,22/01/2014,847,1,1,0,0,8112.292472200624
253700,970,3,28/08/2013,429,1,1,0,0,5594.417138159358
586553,239,5,27/09/2013,627,1,1,0,0,6740.619815714622
463307,998,1,16/03/2015,647,1,1,0,0,7060.465914979336
245670,278,5,14/06/2013,692,1,0,0,0,5842.836951075139
291128,49,2,26/05/2015,539,1,0,0,1,5247.817442239179
615053,603,3,28/08/2013,0,0,1,0,1,1645.2608634111389
263461,658,2,30/04/2013,824,1,1,0,0,8100.612609472532
42414,1072,3,06/02/2013,786,1,1,0,0,7734.175505063017
527688,1028,2,22/10/2013,587,1,1,0,1,6680.328886331189
697845,288,4,18/06/2015,489,1,1,0,0,5977.926553557475
28136,111,1,30/03/2015,838,1,1,0,1,8404.978075672701
245444,581,2,14/07/2015,703,1,1,0,0,7381.508738028947
394116,979,7,12/05/2013,0,0,0,0,0,-65.9912054931093
601504,644,7,22/02/2015,0,0,0,0,0,-17.54082606851921
349857,589,1,03/06/2013,577,1,1,0,0,6697.165742212416
658989,295,2,25/02/2014,619,1,0,0,0,5631.5085358941415
73913,388,1,18/02/2013,1586,1,1,0,0,12815.594559595509
579219,9,6,04/10/2014,621,1,0,0,0,5376.024343862113
628094,445,4,29/08/2013,1381,1,1,0,1,11402.01236788902
430442,204,4,05/09/2013,445,1,0,0,1,4503.647098647618
694123,296,1,06/10/2014,1011,1,1,0,0,9358.750494908454
637678,497,7,24/05/2015,0,0,0,0,0,3.719489678987429
697006,481,1,18/02/2013,523,1,1,0,0,6386.893233177228
174454,1100,6,06/12/2014,569,1,0,0,0,4904.412951288216
290329,588,6,14/12/2013,614,1,0,0,0,5250.039430450187
79977,290,2,07/01/2014,918,1,1,0,1,8784.663648568108
561228,1107,4,28/05/2015,635,1,0,0,1,5519.706224373459
645402,1019,6,25/01/2014,820,1,0,0,0,6430.923662580022
187053,945,5,17/01/2014,545,1,0,0,0,4859.218725685557
545699,770,7,26/10/2014,0,0,0,0,0,-35.76395385209639
101633,1041,4,15/08/2013,0,0,1,1,1,730.8202056158381
281213,433,3,31/07/2013,898,1,1,0,1,8566.051509309673
303302,190,2,19/11/2013,738,1,1,0,0,7649.2847973895505
358148,843,3,29/07/2015,962,1,1,0,1,8892.996794872794
686634,937,3,27/03/2013,689,1,1,0,1,7231.8349691830745
66159,333,7,09/06/2013,0,0,0,0,0,27.438481397294254
668588,302,3,01/10/2014,337,1,1,0,0,5135.804666527328
402857,329,7,29/03/2015,0,0,0,0,0,28.016993390423693
354382,1034,6,08/11/2014,290,1,0,0,0,3230.1813461181564
12107,734,6,10/01/2015,289,1,0,0,0,3267.534702401944
469435,892,4,10/10/2013,861,1,1,0,0,8135.607313337191
500089,96,4,04/04/2013,532,1,0,0,1,5044.315680942157
290988,578,2,23/06/2015,762,1,0,0,0,6453.589990111803
178794,593,3,09/04/2014,1035,1,0,0,0,8021.7578925030875
624708,958,2,06/05/2014,595,1,1,0,0,6675.199316977131
677489,944,5,05/09/2014,1135,1,1,0,1,9767.992897834134
298677,524,5,15/11/2013,913,1,0,0,0,7141.003010901011
703190,311,1,23/12/2013,1049,1,0,0,1,8365.026410644088
130811,501,3,18/02/2015,615,1,1,0,1,6848.299579566098
110239,1039,3,31/07/2013,1233,1,1,0,1,10500.146414658786
624648,511,1,14/07/2014,863,1,1,0,0,8434.469081541578
217090,58,4,30/07/2015,594,1,1,0,0,6644.870529259023
110364,963,5,24/07/2015,717,1,0,0,1,5958.176727115908
678970,860,4,23/01/2014,638,1,1,0,0,6794.420775477053
418148,114,1,08/06/2015,515,1,0,0,0,5107.271182173218
445220,20,3,13/02/2013,753,1,0,0,1,6466.2814277006055
126944,33,4,20/06/2013,743,1,1,0,0,7547.707666153169
349411,255,2,19/02/2013,621,1,1,0,0,6933.783922993552
630781,458,7,21/09/2014,0,0,0,0,0,9.359981611999501
463948,963,6,24/08/2013,354,1,0,0,0,3626.6926988550877
452373,167,7,07/06/2015,0,0,0,0,0,51.44672911216571
324245,849,6,18/04/2015,861,1,0,0,0,6702.947193525745
222694,208,7,29/06/2014,0,0,0,0,0,45.51698118258906
48646,85,6,09/11/2013,687,1,0,0,0,5763.345467253377
626354,341,7,03/08/2014,0,0,0,0,0,26.281457411035376
651600,841,5,13/03/2015,425,1,0,0,0,4150.054853396516
85679,234,3,27/11/2013,787,1,0,0,0,6576.988630058279
183869,333,7,12/10/2014,0,0,0,0,0,27.438481397294254
283159,78,7,14/04/2013,0,0,0,0,0,64.31862095929563
634703,764,7,12/01/2014,0,0,0,0,0,-34.89618586240226
706142,5,7,08/09/2013,0,0,0,0,0,74.87646483390779
522728,547,6,04/04/2015,688,1,0,0,0,5702.562375247849
663580,705,6,03/05/2014,686,1,0,0,0,5667.641065117395
46119,244,5,27/12/2013,534,1,0,0,1,4957.751352112552
250823,513,3,10/12/2014,1681,1,0,0,0,11931.966040160034
613782,894,6,22/03/2014,753,1,0,0,0,6044.654267903674
200809,974,2,05/02/2013,1806,1,1,0,0,13981.322585318805
269386,814,7,15/06/2014,0,0,0,0,0,-42.127585776520164
288820,989,5,20/03/2015,637,1,1,0,0,6692.499249012054
365858,135,7,22/09/2013,0,0,0,0,0,56.074825057201224
616253,425,1,13/04/2015,590,1,1,0,0,6799.340295542684
260287,875,6,10/08/2013,352,1,0,0,0,3627.3498763020953
168584,914,7,08/06/2014,0,0,0,0,0,-56.590385604755966
667415,1017,4,03/10/2013,0,0,0,1,0,-613.6627780328438
666578,880,1,25/05/2015,0,0,0,1,0,-362.1603278111935
443663,813,1,17/03/2014,845,1,1,0,0,8282.160648443743
103282,374,1,05/05/2014,1097,1,1,0,0,9866.483226321554
659814,883,3,22/07/2015,417,1,0,0,1,4313.69294967379
204523,348,4,22/08/2013,665,1,0,0,1,5810.530171097371
105679,529,5,26/04/2013,777,1,1,0,0,7603.934176350746
571093,758,6,31/08/2013,415,1,0,0,0,4024.4790737590943
41097,698,6,17/08/2013,1706,1,0,0,0,11824.397526043831
139328,1115,2,05/11/2013,411,1,1,0,0,5542.044772277511
338773,216,2,20/08/2013,676,1,0,0,1,6050.465485052074
196518,753,7,27/07/2014,0,0,0,0,0,-33.30527788129632
283593,736,1,14/04/2014,641,1,1,0,1,7125.682066164977
260425,229,5,26/06/2015,653,1,0,0,0,5614.557038155092
8772,1078,6,25/04/2015,438,1,0,0,0,4117.004107929901
165827,715,4,19/06/2014,688,1,1,0,0,7117.143995273999
711567,748,2,12/08/2014,344,1,0,0,1,3969.8890472604
25887,202,7,08/12/2013,0,0,0,0,0,46.38474917228319
46929,626,5,06/02/2015,922,1,1,0,0,8464.986524650765
252401,364,2,10/06/2014,660,1,0,0,0,5868.96597525038
544688,791,6,14/02/2015,831,1,0,0,0,6530.284321398522
630754,8,6,07/09/2013,307,1,0,0,0,3481.165406771497
355922,33,1,20/10/2014,932,1,1,0,0,8920.01924558403
553915,54,1,25/11/2013,560,1,0,0,0,5387.525806111562
491425,59,2,03/06/2014,691,1,1,0,0,7384.584034721297
42394,681,1,29/12/2014,431,1,0,0,1,4581.857353111019
178531,267,5,13/12/2013,1510,1,0,0,0,10781.093197408853
63227,39,1,07/01/2013,1046,1,1,0,0,9607.14640249922
513313,557,2,30/07/2013,721,1,1,0,1,7557.144462445468
522520,1058,4,29/08/2013,678,1,1,0,1,7070.720034695133
492008,99,1,09/02/2015,431,1,0,0,0,4602.496973270168
26376,641,4,13/02/2014,560,1,0,0,0,5070.940756662851
141308,537,5,13/02/2015,646,1,0,0,0,5527.766312277685
695853,198,5,02/05/2014,493,1,1,0,1,6001.387649562094
699596,994,6,20/06/2015,257,1,0,0,0,3036.8100404190886
11724,1034,5,14/02/2014,796,1,0,0,0,6361.142677269362
475449,1068,4,09/10/2014,293,1,1,0,0,4682.248247516903
77094,264,3,07/08/2013,837,1,0,0,0,6874.401950155811
596587,427,2,28/05/2013,829,1,1,0,1,8227.730767921541
424708,663,1,03/02/2014,803,1,1,0,0,8050.383033747455
133400,452,2,09/06/2015,438,1,0,0,0,4516.459120797281
372317,78,4,15/01/2015,502,1,1,0,0,6086.75399480873
469875,487,5,21/11/2014,640,1,0,0,0,5498.787452986283
489986,960,3,20/05/2015,614,1,1,0,0,6712.346410312392
76537,209,4,14/11/2013,582,1,0,0,0,5266.19100234107
228691,506,5,28/06/2013,794,1,0,0,0,6425.4361739606065
500104,789,4,07/05/2015,522,1,1,0,0,6104.624352048374
351509,257,2,02/04/2013,916,1,0,0,1,7492.9461053433115
403418,367,1,27/10/2014,520,1,0,0,0,5100.855514612381
141754,264,2,29/07/2014,813,1,1,0,1,8154.7444404268435
708723,464,3,29/04/2015,1234,1,1,0,0,10525.808682030878
606514,459,5,06/06/2014,1228,1,1,0,0,10335.862619845459
573456,841,3,10/12/2014,411,1,0,0,0,4220.023191554946
412036,675,4,21/11/2013,675,1,1,0,0,7044.473553593333
454167,150,2,05/05/2015,824,1,1,0,0,8174.083632599971
536326,808,5,26/06/2015,585,1,0,0,0,5120.434489487042
195050,4,2,11/03/2014,1092,1,0,0,0,8528.170717429495
401658,104,7,08/03/2015,0,0,0,0,0,60.558293003954304
666654,241,1,08/07/2013,620,1,0,0,0,5722.582962487965
549369,17,5,15/03/2013,823,1,0,0,0,6671.175517947361
525044,844,1,15/12/2014,582,1,1,0,0,6690.460818655015
92889,1112,5,11/04/2014,700,1,0,0,0,5770.4975461150125
417990,639,2,24/06/2014,418,1,0,0,0,4368.712821100078
560400,968,1,02/12/2013,1339,1,1,0,0,11241.054649964488
332572,329,6,09/11/2013,429,1,0,0,0,4171.015089835108
380004,365,2,21/01/2014,571,1,1,0,0,6616.122683136488
380320,682,2,07/10/2014,2045,1,1,0,0,15465.929285837148
485277,1084,5,08/05/2015,810,1,1,0,0,7722.8220629344005
214984,1107,4,23/07/2015,590,1,0,0,0,5184.595405490873
347030,601,3,01/01/2014,0,0,0,1,1,-412.7341844205438
554331,450,5,02/08/2013,1138,1,1,0,1,9857.54425858838
180182,808,3,20/08/2014,589,1,1,0,1,6646.987660869493
91585,226,5,31/05/2013,1038,1,1,0,0,9222.902735270436
337287,224,6,01/06/2013,432,1,0,0,0,4204.306159257514
5922,364,2,10/12/2013,592,1,0,0,0,5458.583037587817
668590,483,1,27/05/2013,787,1,1,0,0,7979.85538222356
162038,536,6,01/11/2014,0,0,0,1,0,-698.5556538303408
570046,346,5,05/12/2014,857,1,1,0,0,8113.204556110023
125515,1010,3,10/06/2015,618,1,0,0,0,5444.83500243568
631827,927,5,24/01/2014,774,1,1,0,0,7528.267103431607
488238,476,3,10/04/2013,670,1,1,0,0,7120.308780732576
595013,309,1,06/04/2015,0,0,0,1,1,-216.0438659507837
669612,190,5,21/03/2014,684,1,1,0,0,7091.704050082902
522340,1065,6,25/04/2015,320,1,0,0,0,3406.7491741990048
145188,429,7,18/05/2014,0,0,0,0,0,13.554193562187834
29075,893,7,09/03/2014,0,0,0,0,0,-53.5531976408264
620257,113,6,08/06/2013,789,1,0,0,0,6374.870289795317
423909,184,6,21/06/2014,486,1,0,0,0,4535.983612038492
5513,885,4,09/10/2014,862,1,1,0,1,8206.188627367272
157741,331,6,18/01/2014,597,1,0,0,0,5184.613091593113
403411,805,5,06/03/2015,557,1,1,0,0,6236.307344622403
668630,379,4,26/06/2014,432,1,0,0,0,4336.347762495061
679924,454,5,31/10/2014,0,0,0,1,1,-545.9328116443485
127691,780,6,26/01/2013,263,1,0,0,0,3103.9706912570336
350679,712,5,24/05/2013,501,1,0,0,1,4690.909023286047
176758,876,7,06/07/2014,0,0,0,0,0,-51.094521670026325
468908,675,3,25/12/2013,0,0,0,1,1,-423.4366562934383
491932,1112,2,17/03/2015,777,1,1,0,0,7751.304467809098
528951,645,1,18/05/2015,1573,1,1,0,0,12699.969602424982
708502,271,5,15/05/2015,788,1,0,0,1,6486.747369192623
225772,664,3,03/04/2013,537,1,0,0,0,5006.037790566851
646442,680,1,05/08/2013,823,1,0,0,0,6884.205041028781
65737,534,4,21/03/2013,503,1,1,0,0,6026.838670792894
495271,3,5,30/05/2014,965,1,0,0,0,7530.176444453963
678378,877,1,30/12/2013,1155,1,0,0,1,8922.881542913798
540127,674,4,11/09/2014,898,1,0,0,0,7106.012634630512
655764,396,4,05/09/2013,1204,1,0,0,0,8992.942437634545
668040,931,6,06/04/2013,251,1,0,0,0,3009.711345105357
5574,578,3,03/09/2014,909,1,1,0,0,8547.93204992767
540911,409,5,11/07/2014,467,1,0,0,0,4466.005963093136
234996,206,6,18/05/2013,498,1,0,0,0,4605.222314487321
144721,108,6,21/12/2013,1180,1,0,0,0,8735.295321346472
454454,760,7,19/07/2015,0,0,0,0,0,-34.31767386927277
42681,922,5,06/06/2014,750,1,1,0,0,7384.149206600939
685198,1080,3,04/12/2013,920,1,1,0,0,8541.714270000048
245786,845,7,13/01/2013,0,0,0,0,0,-46.611053723273244
489190,1014,3,26/11/2014,1417,1,1,0,0,11550.67618874395
452872,554,6,02/03/2013,345,1,0,0,0,3631.5301613442916
438242,971,5,12/09/2014,882,1,0,0,0,6889.267956440275
173708,736,3,03/07/2013,550,1,1,0,0,6358.500317068757
500897,1113,3,13/03/2013,617,1,0,0,0,5423.903275411677
252009,345,6,17/01/2015,313,1,0,0,0,3468.6360305558624
489277,358,1,27/01/2014,974,1,0,0,0,7842.06677981463
217799,27,6,31/08/2013,909,1,0,0,0,7111.513481758007
570087,210,3,27/02/2013,266,1,0,0,0,3436.2021943377054
277343,1087,6,21/09/2013,530,1,0,0,0,4670.926430430006
246393,344,1,11/05/2015,1258,1,0,0,1,9621.577715693064
333826,116,1,24/02/2014,764,1,0,0,0,6609.707683205747
273126,385,4,09/05/2013,0,0,0,1,0,-522.2578831183932
633257,139,2,07/07/2015,402,1,0,0,0,4344.466129026536
536436,837,3,20/03/2013,274,1,1,0,0,4678.220965788302
392807,151,6,22/03/2014,642,1,0,0,0,5482.22307532534
9658,325,5,05/06/2015,727,1,1,0,0,7331.6861279543455
672437,1096,7,10/02/2013,0,0,0,0,0,-82.91268129214518
495729,255,5,04/07/2014,595,1,1,0,0,6545.184385312662
463735,916,6,27/07/2013,581,1,0,0,0,5003.4450213832115
639793,784,4,23/01/2014,797,1,1,0,0,7764.984372292803
480953,632,5,15/02/2013,807,1,0,0,0,6485.66860778899
410159,391,1,18/02/2013,950,1,1,0,0,8976.873199815505
615202,398,2,17/02/2015,615,1,1,0,0,6876.891860033654
293906,929,1,05/05/2014,904,1,1,0,0,8621.451349497274
392923,294,1,10/02/2014,946,1,0,0,0,7682.341762078939
196232,319,1,07/07/2014,783,1,0,0,0,6695.014020371909
596255,75,6,07/03/2015,621,1,0,0,0,5366.478895975478
549235,178,5,14/06/2013,943,1,0,0,0,7372.095594334309
230156,779,4,07/03/2013,807,1,1,0,0,7826.057944293415
597117,737,2,25/11/2014,1077,1,1,0,0,9616.052927441
685371,305,5,21/02/2014,502,1,1,0,0,5976.6939677129785
646858,454,6,11/01/2014,257,1,0,0,0,3114.909159491562
251679,218,5,08/11/2013,693,1,1,0,0,7141.969854939275
67256,820,3,05/06/2013,1138,1,1,0,0,9894.956967354032
241647,898,1,01/07/2013,1057,1,1,0,0,9549.296427184796
84242,125,4,03/07/2014,1877,1,1,0,0,14378.140880154537
264455,829,4,10/10/2013,808,1,1,0,0,7824.861587580216
700950,451,6,06/06/2015,482,1,0,0,0,4473.227763693423
466720,78,2,27/01/2015,519,1,1,0,0,6343.808672195683
220602,301,7,08/03/2015,0,0,0,0,0,32.06657734232971
437208,781,2,12/02/2013,670,1,0,0,0,5869.006531975839
88172,255,3,01/07/2015,698,1,1,0,1,7384.786652819924
441975,450,7,09/11/2014,0,0,0,0,0,10.517005598258265
66246,132,3,28/01/2015,603,1,1,0,0,6765.712917680065
400714,704,2,01/04/2014,1343,1,1,0,0,11226.147142829053
629670,956,4,28/11/2013,512,1,0,0,0,4735.700863559745
354403,1105,1,13/10/2014,425,1,0,0,1,4484.324822633778
229713,395,5,08/05/2015,583,1,1,0,0,6452.515947142091
392982,224,2,12/02/2013,342,1,0,0,0,3970.070157117332
16858,291,6,28/03/2015,456,1,0,0,0,4339.457120194678
201905,86,3,05/06/2013,673,1,1,0,0,7194.818829665458
53626,963,4,23/05/2013,1106,1,0,0,0,8319.504128918283
475129,246,2,04/02/2014,1058,1,1,0,0,9572.39945378016
504712,846,4,26/09/2013,786,1,1,0,0,7689.631961189175
600087,476,3,24/09/2014,560,1,0,0,0,5172.033847865095
230229,773,1,15/06/2015,921,1,1,0,0,8746.609051644962
675976,1108,2,17/12/2013,1101,1,1,0,0,9707.236976900327
137686,147,1,30/06/2014,1199,1,1,0,0,10514.888188425495
582562,929,1,05/08/2013,1015,1,0,0,0,8006.920964033125
323476,619,5,09/05/2014,483,1,1,0,0,5816.614955434837
136418,719,7,19/07/2015,0,0,0,0,0,-28.38792593969606
111652,131,5,22/11/2013,614,1,1,0,0,6677.784077917156
678755,502,6,30/05/2015,1380,1,0,0,0,9885.320530207235
67477,1006,1,08/07/2013,766,1,0,0,0,6493.058851136289
564828,120,2,20/08/2013,558,1,0,0,0,5288.680800337431
570369,240,7,07/09/2014,0,0,0,0,0,40.88888523755355
123695,874,2,09/12/2014,477,1,0,0,0,4690.792790358007
230390,190,1,30/09/2013,695,1,0,0,0,6182.587230469369
394879,790,7,29/03/2015,0,0,0,0,0,-38.65651381774353
359641,1059,4,19/06/2014,1106,1,1,0,0,9590.04002184945
413992,509,6,15/06/2013,367,1,0,0,0,3770.809371687239
281975,1057,3,17/09/2014,592,1,1,0,0,6565.546544058762
197809,990,3,28/01/2015,528,1,1,0,0,6188.993855084797
383747,130,1,04/08/2014,677,1,1,0,1,7430.588188357208
337889,571,6,28/02/2015,782,1,0,0,0,6266.385364175557
654060,675,2,19/02/2013,521,1,1,0,0,6269.535843622955
604564,424,6,16/05/2015,811,1,0,0,0,6462.661932749745
174211,722,6,10/01/2015,1081,1,0,0,0,8049.024453510018
197231,891,4,24/07/2014,936,1,0,0,1,7367.493875479387
514692,244,3,03/09/2014,566,1,1,0,0,6526.217983438398
15349,338,7,17/08/2014,0,0,0,0,1,90.24921624706559
206461,532,1,25/11/2013,1311,1,0,0,0,9850.711066823558
10577,762,1,26/08/2013,431,1,1,0,1,5854.562666016423
497421,523,2,05/08/2014,1627,1,1,0,1,13029.810954420642
415599,947,5,20/06/2014,1197,1,1,0,1,10141.73169229633
51571,584,2,12/08/2014,325,1,0,0,1,3878.9422181612254
609730,456,4,18/12/2014,1239,1,1,0,0,10479.911450536081
296632,905,1,08/04/2013,1936,1,1,0,0,14853.087004805551
423520,186,6,07/02/2015,399,1,0,0,0,4010.6455975618824
290548,798,4,04/06/2015,984,1,1,1,0,8117.648535826928
419665,276,3,11/03/2015,431,1,0,0,0,4422.43887460288
420538,856,3,02/01/2013,1001,1,0,0,1,7842.063134964728
217544,538,2,20/01/2015,542,1,0,0,0,5131.665605840683
132638,904,7,22/02/2015,0,0,0,0,0,-55.14410562193234
161231,1093,5,16/08/2013,921,1,1,0,1,8454.94408109317
60960,211,7,17/02/2013,0,0,0,0,0,45.08309718774194
669836,1073,1,26/01/2015,868,1,1,0,0,8383.363362511493
468622,1092,7,01/03/2015,0,0,0,0,0,-82.3341692990158
305160,641,4,25/07/2013,439,1,0,0,1,4404.234404192706
2335,835,3,05/02/2014,693,1,1,0,0,7207.193322970371
3194,87,7,29/12/2013,0,0,0,0,0,63.01696897475438
412316,979,5,04/07/2014,642,1,1,0,0,6724.120744999477
98287,295,1,04/05/2015,786,1,1,0,0,8001.010402699722
695502,1103,2,03/06/2014,459,1,1,0,0,5833.462381901062
630407,155,4,29/08/2013,571,1,1,0,1,6555.569494645656
571087,744,3,06/05/2015,820,1,1,0,0,7986.804957330914
432742,93,4,17/07/2014,634,1,1,0,1,6944.744152197126
71057,753,3,24/04/2013,756,1,1,0,0,7599.260540487489
256949,904,7,08/09/2013,0,0,0,0,0,-55.14410562193234
497297,980,1,18/11/2013,801,1,1,0,0,7992.465871890107
362059,1081,2,05/05/2015,786,1,1,0,0,7810.103324564133
114603,581,2,09/06/2015,521,1,0,0,0,4998.710694695222
537324,23,7,27/01/2013,0,0,0,0,0,72.27316086482534
302542,1095,5,11/10/2013,676,1,1,0,0,6912.535366030007
477958,844,3,03/06/2015,664,1,1,0,0,7030.875418159149
372155,343,1,12/05/2014,572,1,0,0,0,5418.148833019001
497614,714,2,03/12/2013,364,1,1,0,0,5316.3935691454935
115863,397,1,01/07/2013,1027,1,1,0,0,9440.703758296655
536522,967,2,19/08/2014,1075,1,1,0,1,9634.252276275402
60343,188,5,04/01/2013,370,1,0,0,1,3976.103435065475
150664,302,1,08/06/2015,276,1,0,0,0,3637.7057934762406
7299,281,6,03/08/2013,683,1,0,0,0,5710.8582067863545
114384,684,6,31/08/2013,731,1,0,0,0,5942.2551971227285
693342,690,1,30/03/2015,1007,1,1,0,1,9341.160765622706
547500,357,4,25/04/2013,946,1,1,0,0,8725.961964496459
24623,1071,3,07/05/2014,748,1,1,0,0,7504.9884914263375
664784,961,5,03/10/2014,0,0,1,1,0,601.6270991515879
337487,155,4,04/06/2015,0,0,1,1,1,858.9606120940075
670167,730,5,31/05/2013,1429,1,1,0,0,11509.712115695871
224544,172,2,03/02/2015,881,1,1,0,0,8514.899279090201
108066,310,2,24/09/2013,780,1,1,0,0,7885.40125203431
694229,913,6,12/04/2014,1103,1,0,0,0,8154.171456258329
234270,544,3,09/01/2013,2176,1,1,0,0,16199.249137434985
172277,1000,2,05/03/2013,893,1,1,0,0,8467.567814923452
562833,16,1,27/04/2015,1070,1,1,0,0,9755.313883281797
467388,1026,1,18/02/2013,1630,1,1,0,0,12988.863797531849
481994,568,7,20/04/2014,0,0,0,0,1,56.98477664212322
74511,897,2,24/03/2015,281,1,0,0,0,3504.5978790171816
180279,515,5,05/09/2014,887,1,1,0,0,8269.813720427905
563513,600,1,15/09/2014,726,1,1,0,0,7594.796271168399
673266,413,5,11/04/2014,936,1,0,0,0,7295.862712331515
361359,233,5,17/04/2015,1064,1,1,0,0,9378.80146250638
570560,594,2,14/07/2015,489,1,1,0,0,6088.1293290543845
429539,239,2,16/12/2014,603,1,1,0,0,6827.467193349507
549400,390,6,13/06/2015,886,1,0,0,0,6920.207524760351
150021,100,3,14/08/2013,853,1,1,0,1,8342.635688696297
696001,360,5,11/10/2013,886,1,1,0,1,8349.729891801937
441003,1084,4,12/12/2013,827,1,0,0,0,6618.227088069421
704418,525,4,05/12/2013,1058,1,1,0,0,9377.589299288069
230374,1042,2,02/09/2014,586,1,1,0,0,6608.735176313133
538264,734,5,31/05/2013,850,1,1,0,0,8014.843590370027
287032,686,5,10/04/2015,695,1,0,0,1,5865.4677322198795
347925,474,5,25/10/2013,810,1,1,0,1,7874.579016727822
565729,1089,4,30/04/2015,1343,1,1,0,0,11016.006420519036
622490,448,6,15/06/2013,490,1,0,0,0,4521.94199329563
87673,349,6,31/01/2015,807,1,0,0,0,6449.368859817242
678101,943,7,20/07/2014,0,0,0,0,0,-60.7845975549443
523800,358,6,02/03/2013,1247,1,0,0,0,9103.486216237525
148824,820,5,11/10/2013,1186,1,1,0,0,10030.180098026885
214350,560,5,15/08/2014,1511,1,0,0,1,10808.286111954225
24194,1062,5,12/07/2013,514,1,0,0,1,4718.7447854991815
622560,849,1,09/09/2013,1038,1,1,0,0,9441.717378283152
412622,1095,5,06/12/2013,887,1,1,0,0,8185.929481424139
393964,694,3,24/07/2013,621,1,0,0,0,5508.642579495664
499205,205,3,22/10/2014,823,1,1,0,1,8146.398452849048
197329,573,7,17/02/2013,0,0,0,0,0,-7.2722381904717395
343824,804,5,18/01/2013,416,1,0,0,0,4101.090700524682
609826,856,3,09/01/2013,952,1,1,0,0,8767.232324044737
339822,252,3,30/01/2013,709,1,0,0,0,6103.651956417431
74602,457,3,21/05/2014,410,1,1,0,0,5553.945480460726
449064,665,6,14/03/2015,753,1,0,0,0,6077.774079510334
102407,422,3,06/03/2013,494,1,1,0,0,6065.9510892778935
259790,57,1,25/02/2013,844,1,0,0,0,7101.044191178012
18737,125,2,30/07/2013,1818,1,1,0,1,14240.066149112754
136994,947,4,04/09/2014,997,1,1,0,1,9011.95252359797
225299,279,7,22/09/2013,0,0,0,0,0,35.248393304541594
230115,156,3,04/02/2015,702,1,1,0,1,7423.244997453557
395685,869,7,01/06/2014,0,0,0,0,0,-50.08212568204988
587529,234,3,04/12/2013,1147,1,1,0,0,10034.024363155775
184611,123,1,17/03/2014,1314,1,1,0,0,11212.38922849008
31771,640,5,07/03/2014,950,1,1,0,0,8631.942942300575
640775,110,1,14/01/2013,581,1,0,0,0,5506.162545427071
507006,733,1,06/10/2014,3555,1,1,0,1,24712.231837640873
134574,808,2,12/05/2015,606,1,0,0,0,5478.858811163331
221934,914,1,09/09/2013,1406,1,1,0,0,11653.212456333378
297296,393,3,02/01/2013,474,1,0,0,1,4728.558131284589
382099,902,7,05/01/2014,0,0,0,0,0,-54.854849625367706
552080,441,4,27/02/2014,533,1,0,0,0,4936.92018989448
140685,391,7,01/09/2013,0,0,0,0,0,19.050057496917475
419236,798,5,11/01/2013,984,1,1,0,0,8814.283187403245
672815,798,6,10/08/2013,343,1,0,0,0,3584.170843361556
